,twitterId,text,label
2189,1.2758674938868122e+18,"El delegado del Gobierno, @javizqui, se reúne a esta hora con el consejero de Fomento y Medio Ambiente de la @jcyl, Juan Carlos Suárez Quiñones, para tratar asuntos relevantes sobre extinción de incendios de cara a la temporada que ahora comienza. https://t.co/vAt0Z9Bglw",0
2190,1.2771665070349148e+18,"ORGULLO de ser referentes en libertad❤

 ️‍ ORGULLO
de esta España abierta que respeta la diversidad

❤ORGULLO
de nuestro compromiso
inquebrantable
con el colectivo #LGTBI 

ORGULLO de ser imparables: por el derecho a ser FELIZ ❤️       

#Orgullo2020

#DiadelorgulloLGTBI https://t.co/I7iZk7dGVJ",0
2192,1.259077034313159e+18,"Hoy cumple 70 años la Declaración Schuman, germen del proyecto común europeo. Una historia de éxito que convirtió un continente de guerra y sangre en uno de paz y libertad.

Ante esta crisis, Europa debe responder unida y demostrar que juntos somos más fuertes   

#DíaDeEuropa https://t.co/1D9apqQNlv",0
2194,1.2792994852235264e+18,"El hachazo fiscal que prepara el gobierno viene cargado de justificaciones falsas.

Los gobiernos socialistas siempre creen que ellos gastan poco y ustedes ganan demasiado, «hay margen para subir impuestos», dicen mientras se detruyen empresas y empleos.
https://t.co/vgrD3rSGEO",0
2197,1.2769947209385697e+18,Todo un honor entrevistar en @EstadoDAlarmaTV a la presidenta autonómica más valiente de España @IdiazAyuso de @populares y q nos haya abierto las puertas del Palacio de la @ComunidadMadrid. Habrá muchos titulares. Síguela aquí https://t.co/iD0RPyg8wU,0
2203,1.273120578484998e+18,Interior deja que 2 diputados de Bildu se salten el estado de alarma para visitar a etarras en la cárcel de Jaén: https://t.co/BIMYjeNLAf,0
2204,1.2747743280983327e+18,"EH Bildu cuestiona ""el mito de la buena gestión"" del PNV: ""ha mostrado sus miserias"" https://t.co/MaCES0fp18 https://t.co/Yg8d2X7Rcb",1
2206,1.2742896426160947e+18,"✅Gracias al Sector Primario Español  
✅Gracias a Agricultores, pescadores, y Ganaderos que garantizan la producción de alimentos, nuestra soberania alimentaria, cuidan nuestro campo, que llenan nuestras despensas 
✅Gracias por estar ahí, gracias por alimentar a España @vox_es https://t.co/IsqUFDosU8",0
2207,1.2709905052587377e+18,"  ¡La comisión por la reconstrucción en la Comunitat es una propuesta de Ciudadanos!
 ️ @Tonicanto1: ""Nuestro objetivo es valorar todo lo que ha pasado y conseguir un dictamen con propuestas de los expertos que mejoren la vida de los valencianos""
  Entrevista en @plazaradio_ https://t.co/e9DzbKd057",0
2208,1.2779803229198991e+18,Nos tratan como si fuéramos imbeciles...    https://t.co/4hTMsW6xMH,2
2209,1.2341919219810304e+18,"El Instituto Nacional de Ciberseguridad (INCIBE) e ICEX España Exportación e Inversiones han firmado un acuerdo de colaboración para potenciar la competitividad de la industria española de ciberseguridad en el mundo
#ThisIsTheRealSpain https://t.co/aHDXZwR4TU @EspanaGlobal",0
2210,1.4351712223299052e+18,No habrá paz para los mentirosos. ⁦@UnionOficiales⁩ https://t.co/j501X18Yia,1
2212,1.2768333346902835e+18,Hoy en #Badajoz @JoaquinMaciasIU con @ccoo_ext y @UGTExtremadura en la concentración #VamosASalir por un pacto para la reconstrucción social de España. https://t.co/bjUPzuhu0a,0
2213,1.3243826502289695e+18,"Cansado de escuchar a los altos cargos del gobierno que pasan por el congreso hablar de los ICO como “ayudas”, no son ayudas no, son préstamos que comerciantes, hoteleros u hosteleros tendrán que pagar, muchos de ellos sin actividad desde hace meses. Que dejen de engañar.",2
2214,1.2370976445116744e+18,"Llevo meses advirtiendo que el Gobierno limita el margen de España para crisis graves. No cumple el déficit, sube gastos, impuestos y costes laborales. Hay que hacer lo contrario: mejorar la flexibilidad y la competitividad para favorecer el empleo, comercio, industria y turismo. https://t.co/XDPEfLdXDw",0
2215,1.3670209262153275e+18,"📍Cuando leyes y justicia van x detrás d un pueblo, no hay q cambiar d pueblo, hay q cambiar d leyes y d justicia. El Supremo, sobre las fosas del franquismo: ""El derecho a conocer la verdad histórica no forma parte dl proceso penal"" #memoriademocrática 
https://t.co/XgXMApJGS6",0
2221,1.2724995517909445e+18,"El primer día que se puede solicitar el ingreso mínimo vital que va a permitir a millones de personas en España poner comida en el plato, El Mundo, el ABC y Cebrián a muerte con Venezuela.

Es legítimo que no les guste la justicia social. Pero un poquito de innovación al menos...",0
2223,1.2709961886622925e+18,"Vaya... pero si aún no está claro quién será el ponente ¿cómo se sabe que será admitido a trámite y se pone fecha para la vista?

El Supremo fija para el 17 de septiembre la vista para decidir si inhabilita Torra vía @elnacionalcat_e https://t.co/SmHeW9Q2US",0
2225,1.38095324712969e+18,@____joseluis Muchas gracias.,0
2226,1.313791551781433e+18,"Page habla de virus
 Garciapage:""Con medio litro de aguardiente gallego muere el virus y además se quitan las tonterías""
#PageNoTeCreo y a @fmora20158 tampoco https://t.co/z6eUyxSFKj",1
2229,1.27104420418202e+18,Avisad de inmediato si veis a Rosalía. Llamad al 062 o al 112.    https://t.co/cLhIIvKRJ4,0
2230,1.2715180312278712e+18,"El 12 de junio de 1985, España firmó el Tratado de Adhesión a las Comunidades Europeas.
35 años después, España se ha convertido en una de las democracias más avanzadas del mundo y la UE es más fuerte, más integrada y solidaria. 
Hoy celebramos unidos este proyecto común. https://t.co/dOuOxBYhhO",0
2231,1.2749799069093435e+18,"Discutimos sobre fases y desconfinamiento.

Mientras 20.000 toneladas de combustible de la central eléctrica de Norilsk, en Rusia han ido directas a los numerosos ríos y lagos de la zona, sobre todo al río Ambarnaya, que desagua directamente en el Ártico.

@electo_mania https://t.co/Jl8cVXgXld",0
2232,1.2729494627014085e+18,"Una magnífica iniciativa del #Gobierno en el impulso de #EducacionDigital ""Educa en Digital"" que supone inversión de 260 M€ en dispositivos ordenadores para familias, #conectividad y Formación de profesores fundamental para educar en igualdad de oportunidades!
#NadieSeQuedaAtrás https://t.co/q7gBL36SZf",0
2234,1.2714286881444127e+18,"Han pasado x la Comisión d Industria, Comercio y Turismo importantes representántes d diferentes colectivos turísticos, todos han coincidido en que el turismo necesita ERTEs hasta final de año, menos impuestos, liquidez, apoyo.. todos coinciden, el Gobierno sigue sin enterarse.",0
2235,1.2738753090168873e+18,"En el @Congreso_Es, mientras el Presidente @sanchezcastejon hablaba de futuro y reconstrucción y el #PP, desgraciadamente, solo mira hacia atrás, de una manera mezquina, manipulando datos.

Esperemos que llegue un tiempo mejor.

 ️@gomezdcelis
  @canalsur

#NadieSeQuedaAtrás https://t.co/wJFF5ynmWy",2
2236,1.385969679026561e+18,Ruego a mis amigos de twitter que no me manden más pantallazos del mamporrero de Pedro Jota. El falsario y bobo de Insua. Tanto si sale haciendo el pino como dando volteretas dialécticas para camuflar sus sofismas. Y mucho menos si encima huye de discutir conmigo el cobarde.,2
2237,1.2731869828317637e+18,"  Es urgente retirar los honores y condecoraciones a TODOS los agentes que hayan conculcado DDHH, no solo en el franquismo.

  Bel Pozueta pone voz a casos como @SF78gogoan y @Martxoak3 que siguen sin justicia.

  «Hasta la CIA ha puesto nombre y apellidos al señor X del GAL». https://t.co/DhAdI2wLTa",0
2238,1.23201125440068e+18,"  En Andalucía hemos sufrido mucho la corrupción

  @GuillermoDiazCs ""Estoy seguro de que la corrupción ha terminado y tapando esa herida tenemos que conseguir una Autonomía más perfecta y que administre mejor de lo que se hacía"" @COPE #Andalucía https://t.co/6XJHU8SLUb",0
2239,1.2211112191401574e+18,"Sánchez ha decidido no recibir al presidente de Venezuela, @jguaido. No ha estado a la altura de Europa y de todo el Grupo de Lima para avanzar hacia la democracia y la libertad en Venezuela. O está con el tirano Maduro, o está con el Presidente Guaidó.

#GuaidóEnMadrid https://t.co/aLp6QEw7fP",2
2241,1.2724364857452298e+18,"La pandemia golpea doble al colectivo trans: ""A muchas las han tirado a la calle""

Los efectos económicos de la #COVID19 se han cebado con los más vulnerables, dejándolos sin recursos para alquiler o comida y secuelas psicológicas y laborales
 https://t.co/ctZiR3uPmE  @publico_es",0
2242,1.2702677037906534e+18,"El presidente del Colegio de Enfermería censura la labor de Sanidad. También propone quitarle a Mónica Oltra las competencias de las residencias 

Juan José Tirado: «Se nos ha llamado valientes, pero si nos hemos infectado es por la falta de material»
https://t.co/mjMyF6bzIf",0
2244,1.436615459768619e+18,@arandapaco @socialistes_cat @gpscongreso @meritxell_batet @MarcLamua @J_Zaragoza_ @MercePerea @lidiaguinart @carmenandres_ @arnauramirez @SonyaGuerraLpz @sandrage76 @jruizcarbonell @montseminguez Feliz día!,0
2245,1.2711368612479795e+18,Ahora @populares en charla con presidentes @jguaido y Felipe González en primer encuentro por la democracia en #Venezuela! https://t.co/fuQfRJmMde https://t.co/5PxGYCk0qa,0
2247,1.271836290598736e+18,"@zaldunbordastop En entorno protegido, 100 tiendas,locales de hostelería,2.000 aparcamientos➡️otro MONSTRUO comercial¿alguien se creía que iba a ser➕o proteger el comercio local?La nulidad del PGOU de hoy dificulta+la operación.Pozten gara??baina KONTRA egiten jarraitzen dugu. https://t.co/9FHqIXnmJB",0
2249,1.272432785924526e+18,  #EXCLUSIVA El chavismo financió el Movimiento 5 Estrellas que hoy gobierna en Italia https://t.co/lzPna6lYWN,0
2250,1.2729276677934162e+18,"Castilla-La Mancha se adhiere al “Manifiesto por una recuperación económica sostenible” 
Firma @garciapage @gobjccm junto a @JL_escudero @DSostenibleCLM - ENCLM https://t.co/SPiXXJzrIA a través de @enclmdiario https://t.co/pDZk9OALAY",0
2252,1.2714546412812165e+18,"He preguntado a @Farmaindustria por el número de ensayos COVID en España en Fase l, Fase II y Fase III, por la posible creación de un Comité de Ética Único Europeo en investigación clínica y por la mayor formación al personal sanitario en los hospitales en investigación. https://t.co/DbAkhGpJQd",0
2255,1.3202770462500987e+18,"Brutal!!No merecemos un Gobierno que oculta los muertos,son familias,son vidas,son españoles....Es el Gobierno de la mentira permanente! 

El número real de fallecidos desde el inicio de la pandemia supera ya los 61.800 https://t.co/bb00HxATeI vía @ABCespana",2
2256,1.2833399729642332e+18,"Seydou Diop, senegalés, licenciado en filología francesa y portavoz de la campaña #RegularizacionYA y de ASNUCI habla claro sobre el incendio que se produjo ayer en Lepe y sobre las condiciones de vida de los inmigrantes sin papeles. 
  Enlace del vídeo:
https://t.co/VBUQPgULkD https://t.co/8EYqLfG1N7",0
2257,1.2776739835471462e+18,Rubén Manso sobre la subida de impuestos: “No nos quedemos en la liga de... https://t.co/2HY2KOAnJe vía @YouTube,0
2258,1.2753444975897477e+18,"Las empresas y millones de empleos están en juego por la crisis. En Italia y Alemania plantean una bajaba masiva de impuestos para mantener el tejido y pujanza empresarial, en España el Gobierno quiere dar un hachazo fiscal que perjudicará la economía. https://t.co/fMw6R4bIx3",0
2260,1.2717075530225787e+18,"Aguardando la llegada del apocalipsis, por ⁦@manuelcruzr_⁩  https://t.co/G9DPpBnzcS",0
2261,1.4142304363483177e+18,"Lo sabe hasta Abascal

por @gerardotc 

Un país en el que parte de la judicatura apesta a otro tiempo, en el que la mitad del espectro político abandona los valores democráticos y en el que la prensa no lo cuenta, es un país en peligro grave.

https://t.co/DLMFPcId0d",2
2263,1.273568742690173e+18,"  El PSOE seguiría siendo la fuerza más votada según el último barómetro del CIS
  https://t.co/wgq9dZ0zZn
#LaHoraDigital #17deJunio #Covid19LHD #Sondeos #CIS | @PSOE @sanchezcastejon",0
2265,1.2899979427077448e+18,"  @Sergio_GP exige a @paconunez_ que ""se deje de excusas” y se una al pacto por la reconstrucción de CLM.

  Y pide al PP, ante la grave situación que vivimos, que apoye los Presupuestos Generales del Estado (PGE). 

  Lee la noticia completa:
https://t.co/FKu6uxGGwO",0
2268,1.272099885261693e+18,"'EL CAMAROTE DE LOS HERMANOS FRANKENSTEIN', mí artículo de hoy en @elcorreo_com.

El problema para el #Gobierno será afrontar la normalidad. El lío ya no hará gracia.

#COVID19 #Crisis #España #PSOE #Podemos #PedroSánchez #PabloIglesias https://t.co/cR1plhAghm",0
2270,1.2728816536234598e+18,"La situación de emergencia social en Madrid es crítica

Desde el Ayto hemos redoblado los esfuerzos y actualmente damos de comer a 81.677 personas

Le vuelvo a pedir a Sánchez que nos deje usar los 420M€ de superávit para ayudar a quienes más lo necesitan
https://t.co/QhAkijXWKW",0
2271,1.2319869100772557e+18,"La ministra @MarotoReyes ha visitado @expohip, cumbre anual del sector que ofrece innovación, tecnología y nuevos modelos de negocio para cada segmento del sector HORECA.
#HIP2020. https://t.co/QDEJDq1gQH",0
2274,1.2786172561094902e+18,"La paja mental que se tienen que hacer con tuit de @PabloIglesias que no tiene ná, con Susana Grisso leyendo una letra de Molotov, para acabar defendiendo a las cloacas y a un mafioso encarcelado. Delirante.  

Todo vale contra @PabloIglesias y @PODEMOS. Incluido el surrealismo. https://t.co/KSljQpLT7p",2
2275,1.3537795960350228e+18,"Las carísimas carpas hospitalarias de #Puig son como congeladores de 16 millones de euros.

“Es como dormir en un congelador, tapé agujeros con cinta porque entraba aire” ❄️🥶

❌La gestión socialista de la sanidad valenciana es penosa.

#PeorImposible 

https://t.co/3lqKLmNKR6 https://t.co/SoVEypIQEe",1
2278,1.2729639520126405e+18,"Los sindicatos alertan de que más de 800 agentes han pedido el traslado de Cataluña debido al ""clima político y social"".

Le he recordado a Marlaska que es su obligación proteger a quienes sacrifican todo para defender nuestra democracia y nuestra libertad.

No me ha contestado. https://t.co/qLhPEytwMS",0
2283,1.3305209699208315e+18,@elmundoes Da lástima un proceso de degeneración ideológica y personal tan penosa como la de Javier Maroto,2
2285,1.2663399040422748e+18,"Hoy dormiré feliz sabiendo que el voto de las personas que confiaron en Granada en UP en las elecciones, y el mío propio como Diputado, habrán servido para esto. 

Para la creación de un nuevo derecho que da dignidad y seguridad a la gente   ☺️☺️

Seguimos

#IngresoMinimoVital",0
2286,1.276085150519083e+18,"Los medios siempre manipulan lo que dice VOX. 

VOX ni respalda ni deja de respaldar un nombramiento que ni siquiera podemos votar.

Lo que hace VOX es exigir que Nadia Calviño, si es nombrada, defienda en Bruselas los intereses de España.

Desconfianza infinita. https://t.co/uSfUbMk4v9",2
2287,1.2775121108939366e+18,"El Covid-19 no ha desaparecido. Sus efectos sanitarios y económicos nos afectan. 

  Implicarse en ambas cuestiones es obligación de todos y todas. 

Más compromiso para el acuerdo y menos demostración de lo que nos separa.",0
2288,1.2711350675203564e+18,"Un buen hilo para comprender la enajenación mental inducida, no invalidante, de la progresía internacional y autóctona. 
España fue el primer país que aprobó leyes para proteger a los habitantes de América. A diferencia de otros países que colonizaron diferentes partes del mundo https://t.co/m37Qql5qeu",0
2293,1.2709808113791468e+18,"Franco miente. 

✍️El editorial de @libertaddigital. https://t.co/lQFIi6AHw1",0
2294,1.2709665274419405e+18,"☕ Muy buenos días y #FelizJueves.

Esta es nuestra agenda para el día de hoy https://t.co/BMvEOmkwn7 https://t.co/jVNlHCBy0c",0
2296,1.2352297239591444e+18," ️ @mjmonteroc en #PlenoSenado: Esta senda habla de cumplir con los ciudadanos y de contar con más recursos para #Educación, #Sanidad, #Dependencia y #Pensiones. 

  Más recursos para todos por igual.

  La verdadera senda del progreso y avance para este país.

#SendaDeFuturo https://t.co/eS8lvdSspv",0
2299,1.273523244218409e+18," ""Uno puede opinar lo contrario a lo que está publicado en el 'BOE', pero eso es mentir. Es evidente que la competencia de las residencias de mayores ha estado desde el principio en manos de las comunidades autónomas"".

@pnique en @Desayunos_tve https://t.co/WmX60iOV2D",0
2300,1.4106214624201114e+18,"La únicas promesas que cumple el PSOE son las que les han hecho a los asesinos de ETA, un gobierno socialcomunistarra al servicio de asesinos, golpistas y enemigos de España. https://t.co/nW5QFQmm1i",2
2303,1.2906291374476943e+18,"La Corona está siendo atacada desde el propio gobierno 

En @vox_es defenderemos el ordenamiento constitucional frente a las alimañas que nos quieren imponer una república bolivariana

No consentiremos que estos insensatos lleven a España a un nuevo desastre https://t.co/9e8LOdmvpO",2
2305,1.2725269076413358e+18,"Nuestros mayores han sido los más afectados por esta terrible pandemia y así nos lo transmitió @Laresmayores. Exigimos al Gobierno: 
 ✅ Protocolos para enfrentar cualquier rebrote
 ✅ Mejorar la coordinación con las CCAA
 ✅ Monitorización de las residencias 
 #PolíticaÚtil https://t.co/RMSlEuuIc6",0
2306,1.2790337778602885e+18,"  #Galería Los coordinadores de los grupos de trabajo de la Comisión para la Reconstrucción Social y Económica, Isabel María Borrego, Mª Luz Martínez, Enrique Santiago y Guillermo Mariscal, han presentado las conclusiones de dichos grupos.

 Fotonoticia: https://t.co/w4aXPGNnNp https://t.co/HtIgDkwRqg",0
2307,1.2715040621026222e+18,"Los zaragozanos acabaron hace un año con 16 años de izquierdas, hoy gracias a @Jorge_Azcon y @ppaytozaragoza #Zaragoza es otra. Un orgullo poderos ver hoy!!! https://t.co/9qUBXthX39",0
2311,1.277610088317018e+18,"Cuando un político se enfrenta a los enemigos de España no solo desde una tribuna sino en nuestras calles se convierte en mucho más que en un simple político. 
Se convierte en un LÍDER.
Gracias @Santi_ABASCAL https://t.co/jF9VwsysEd",2
2312,1.2717328025564774e+18,"  ""Los Movimientos Sociales sois el faro y la guía de Unidas Podemos.

Defendemos el valor de lo común. Ahora toca blindar la #SanidadPública para garantizar la cohesión social y la igualdad de oportunidades.""

@joanmena #ReconstrucciónSocial

  DIRECTO https://t.co/6CUKFQ6QM2 https://t.co/rW1KTiE8E2",0
2313,1.2827466358612746e+18,"Maldita sea por todos los cobardes que votaron en contra de su ilegalización.

¿Para qué va a matar ETA si ya les ofrecieron una salida política en forma de partido político?

ETA está más viva que nunca, y hoy se cumplen 23 años del asesinato de Miguel Ángel Blanco. 

¡Cobardes! https://t.co/Np8z9n3pU4",2
2314,1.2623667432442225e+18,"El Banco de España pide subir los impuestos (p ej el IVA) a los españoles, en vez de que eliminen los políticos todos sus putos chiringuitos para bajar el gasto. Van a intentar OTRA VEZ que paguemos NOSOTROS la factura de la crisis que ELLOS han generado.
https://t.co/lspG88kqJQ",2
2315,1.2732058502330696e+18,Patriotismo NO es alzar una bandera mientras pactas en Europa para recortar derechos y servicios públicos en tu país. Eso es TRAICIÓN A ESPAÑA. https://t.co/IADGVWZA8k,2
2318,1.2729369731126927e+18,"  Señores del PSOE, la mesa del chantaje va a perpetrar una traición de clase. 
  De nada sirve aprobar un #IngresoMínimoVital y a continuación abrir la puerta a la desigualdad.
  Tremendo repaso de @GuillermoDiazCs hoy en el #Pleno, ¡dale al play! https://t.co/rtcCNbmzjf",2
2320,1.2834287182964e+18,"Saludo cariñoso a las trabajadoras marroquíes del sector de la fresa que a partir de este fin de semana volverán a sus casas. Ejemplo de trabajo conjunto de gobiernos de       Junta de Andalucía y sector privado para enfrentar consecuencias del #covid19

@MAECgob @EmbEspanaRabat",0
2322,1.2735535836702065e+18,#ComisiónInfanciayAdolescencia @sergimiquel ¿Cómo se imaginan la vuelta al cole tras la pandemia? ¿Piensan que estaremos preparados en caso de un rebrote al inicio del curso escolar?,0
2323,1.2749477745477263e+18," Este fin de semana se ha presentación del Plan #reActivÄ2020 dotado de:

 737 millones y movilizará unos 1.679 millones para reactivar la #RegióndeMurcia.

 ️@AnaMartinezVid1 “Una estrategia de todos, para que podamos avanzar juntos”.

#PolíticaÚti https://t.co/1xLqy41uv3",0
2326,1.328757902866256e+18,"#brutal Para esos que se pasan dando lecciones todos los días,que nos insultan, que escuchen a nuestra portavoz @cucagamarra ...Para esos que no hacen enmiendas a los #PGE2021 de Sánchez, para esos de prepotencia,machismo y falta de rigor!! Para #Vox 👇 https://t.co/DpBMRstOU5",2
2328,1.2954238550502277e+18,"El acoso fascista tiene el mismo objetivo que los juicios fake, las cloacas y las tertulias difamatorias: agotarnos como humanos para destruir un proyecto. Y un aviso a navegantes para cualquiera que se atreva a pedir impuestos a los ricos o a tocar al rey https://t.co/7LPx95vTgU",2
2329,1.2319303522617915e+18,"  @GuillermoDiazCs ""Los afiliados votarán para escoger diez enmiendas, cinco de cada ponencia, las cuales serán debatidas en la Asamblea General Extraordinaria"" #ActualidadCs
  ¡En Cs el debate es abierto, transparente y participativo! https://t.co/e4L6Mj8hcU",0
2330,1.2740405050185236e+18,"Ultraderechista graba vídeo gritando ""SENTENCIA"" y disparando a fotos de políticos de PSOE y Podemos.

Opinión del periodista Vicente Gil en @cuatroaldia: Sólo es un idiota, pero Iglesias elogiaba a ETA y llamaba a alzarse en armas.

Medalla de oro blanqueando fascismo con fakes. https://t.co/N7vrFxPCSy",2
2331,1.275834897249325e+18,"Humildad, empatía, diálogo y  consenso son valores imprescindibles para superar la crisis que estamos viviendo.

Encantada de unir mi voz a la de muchas otras mujeres con responsabilidades políticas para contribuir a una respuesta global frente a la #COVID19.
@pilar_llop https://t.co/BDDyIKJYhx https://t.co/R2t8mnJvPW",0
2333,1.2728122917932646e+18,El 'ifemazo': cómo hacer negocio con la sanidad en plena pandemia del Covid19 https://t.co/j7mdjLp5dj,0
2334,1.273479970917167e+18,"De la Prision de Jaén a Huelva,todo un tour de diputados de Bildu autorizado por #Marlaska para visitar a terroristas ,saltándose el estado de alarma!! 
A estos no los sanciona a estos les da salvoconductos!!  https://t.co/pw20wCdwfM",0
2335,1.2732065987610993e+18,Los ayuntamientos perderán soberania con esta reforma. Lo que hace falta es inversión en materia de inspección de la administración regional #AyusoAsíNO @FedMMadrid @fempcomunica @FRAVM #fb https://t.co/GzvQZwsQPu,0
2336,1.2764489787422392e+18,"Investigaciones ILEGALES ordenadas por el Partido Popular para destruir a @PODEMOS 

Cloacas parapoliciales dirigidas desde el ministerio del interior para perjudicar al adversario político.

Esto es lo que le importa la democracia al PP 

#NoTodoValeContraPodemos https://t.co/Gzt0WuDIDR",2
2337,1.2833540446234747e+18,"El video confirma que @IreneMontero es indigna de ser Ministra e incluso cualquier otro trabajo serio ""Montero evita con descaro responder si Iglesias cometió «violencia machista» al retener el móvil a Dina"" https://t.co/q0Efr4oBWq",2
2341,1.3584611523978486e+18,"El PP quiere vacunar a 7 millones de catalanes no indultar a 7 secesionistas
Defender la concertada y el castellano
Acabar con la delincuencia y okupas
Bajar impuestos para recuperar empresas
Reformar la euroorden para traer a Puigdemont no hacer el ridículo como Borrell en Rusia https://t.co/IFiQjiITGS",0
2346,1.351494344084218e+18,"@OG_JuanBautista Iglesias es un ministro despreciable que no cumplió su obligación de reaccionar a tiempo (porque el 8M tenía prioridad sobre todo) y proteger a las residencias. 

Y los jóvenes que se van de botellón habiendo un virus mortal suelto SON muy irresponsables.",2
2347,1.2380422169347318e+18," Peluquerías, hostelería, floristerías, y por supuesto el mundo fallero y toda la actividad económica que mueve
➡️Las pérdidas sobrepasan los 700M€
➡️Pediremos medidas reparadoras y esperamos tener al Gobierno de España de nuestro lado

#Falles2020 #COVID19 https://t.co/PwHtMNJ94x",0
2350,1.2819242015076923e+18,"España entera dijo ¡Basta ya!

Todos los rincones de nuestro país se llenaron de solidaridad, de dolor y de indignación. Nos desgarró. 

Nunca te olvidaremos Miguel Ángel y siempre trabajaremos para que la banda cobarde y asesina que, aún hoy, vive camuflada, jamás sea blanqueada https://t.co/XhbLK9o2j8",2
2354,1.3801420178005115e+18,"Hola @MonederoJC , que resulta que no habéis ido a limpiar vuestros restos.   Muy mal, con lo ecolojetas que sois. 

Lo de currar, ya otro día. https://t.co/Zwb2q3hhQ6",2
2357,1.274290180485243e+18,"He participado, con ciudadanos de toda Navarra, en el paseo reivindicativo por el recorrido del Encierro.

Los tradicionales festejos taurinos son una expresión de nuestra cultura popular y un motor económico del mundo rural.

En UPN siempre estaremos con el sector taurino. https://t.co/AmhyzT7CZC",0
2359,1.2725469301161329e+18,"Soy optimista con respecto a la vacuna. 

Hay un acuerdo general en la UE para ir juntos, encontrarla y producirla.

Ningún país ha escapado a la pandemia. Una pandemia no se soluciona en un país sino en todo el mundo.

 ️ @salvadorilla 
  @DebatAlRojoVivo 

#NadieSeQuedaAtrás https://t.co/UKBDNnescH",0
2360,1.2731300154215793e+18,"Señores, ¡he aquí un magnífico parlamentario! https://t.co/p89zQKIf6F",0
2363,1.274028712309162e+18,"REGULARIZACION YA !!!
La precariedad laboral crónica en el país no es por causa de la inmigración, sino porque intentan normalizar un sistema laboral sin derechos ✊ 
Así se lo hemos explicado al ministro Escrivá en la comisión sobre Migración 
#RegularizacionYa 
@RepublicaXTodos https://t.co/8q8Nn6L5EI",0
2364,1.271197085652652e+18,"  Mientras el consumo aumenta, España tiene la oportunidad de ser un productor mundial de aguacate.

En @VOX_Congreso proponemos medidas que ayuden a los agricultores, reduzcan trabas e impedimentos, e impulsen este tipo de explotaciones.

  #VOXConElCampo
   #VOXútil",0
2366,1.27333897940915e+18,El futuro de la industria española. @TeoGarciaEgea y @dlacalle convencidos de que con las medidas adecuadas nuestra industria tiene mucho que decir. Tertulia #héroesi40 @FomAlumni      ‍♂️    ‍♀️  @pablooliete #mirandoalfuturo #industria40 https://t.co/Q4pJHgAltC,0
2369,1.2715352418958582e+18,"Aquí tenemos a @AdaColau  cometiendo un delito de amenazas contra @Nissan_ESP 

Una mezcla de infantilismo, incompetencia y falta de capacidad intelectual 

Una activista de medio pelo, indigna de ser alcaldesa de una ciudad como Barcelona 

 https://t.co/aY1mLDTQr3",2
2371,1.2740058219958477e+18,"La #COVID19 retrasó nuestros planes de constituir una #AsambleaCiudadanaPorElClima. Espero que podamos relanzar pronto la iniciativa.
En #Francia, acaban de presentar sus conclusiones e iniciar el debate sobre su integración en las decisiones públicas. @LaurenceTubiana https://t.co/RBSGx60FNs",0
2372,1.2713512046779146e+18,"Si tú también piensas que cesar al vicepresidente y a la ministra de Trabajo sería más eficaz para el empleo que derogar la reforma laboral, tienes que ver este vídeo   https://t.co/aBJRWq9Jqj",0
2373,1.2320333352092877e+18,"⚡ Respuesta de @LourdesMndezM1 a @IreneMontero   ""Mientras existan padres y madres, no vamos a consentir que ustedes eduquen a nuestros hijos ni vulneren el derecho de los padres a educar a sus hijos según sus convicciones, como recoge la Constitución"". https://t.co/s47xC50Zmt",0
2375,1.2726451834532372e+18,La oficina de información turística de la Diputación de #Granada (@Dipgra) reabre con medio centenar de consultas ❓ #turismo  https://t.co/E1wtYV5qcB,0
2377,1.2715595280568402e+18,"Hoy hemos disfrutado ponencias excelentes sobre fiscalidad (C. Cruzado y @mconthe), desigualdad (Luis Ayala) y despoblación (A. Pordomingo) en el Grupo de Trabajo Políticas Sociales de la Comisión de la Reconstrucción. Aquí están todas. Muy recomendables https://t.co/0p0JihioWb",0
2379,1.4183199376853074e+18,"Es evidente que esta gente de Podemos vive en un universo paralelo.

La ministra de trabajo se permite decir estas tonterías cuando España padece una de las peores cifras de paro de su historia. https://t.co/bRn3Ry8xFQ",2
2381,1.272815374942253e+18,"Las menores tuteladas víctimas d explotación sexual es uno  los mayores escándalos de la democracia en Baleares Lo q ha hecho el @goib de @F_Armengol decretando la 'omertá oficial' es indigno, cobarde y ruín. Así no se comporta un gobierno surgido d unas elecciones democráticas. https://t.co/L4Gf9hnBmx",2
2384,1.2711983141978565e+18,"¡Vuelven nuestros paradores! ¿Echabas de menos el verano, el sol, el aire, la cultura, los sabores y la hospitalidad? Queremos que revivas las experiencias que con tanto cariño guardas, en el destino más seguro para ti y tu familia.
? @paradores

? https://t.co/osguJiTG0F https://t.co/yiNmxqJxIb",0
2387,1.2805736221182034e+18,"Araba tiene que cerrar el paso a los ultras. Por eso pedimos el voto a las trabajadoras, a las feministas, a los pensionistas y jóvenes, para que concentren el voto en @EHBildu y cierren el paso al fascismo.

El sexto escaño en Araba puede mandar a Vox al olvido. #NoPasarán https://t.co/lmFNhYNSFx",1
